order_id,customer_id,product_id,quantity,amount,status,created_at
O000393,C0260,P0033,2,34333.67,processing,2024-05-07 00:00:00
O000394,C0109,P0070,5,5159.11,completed,2024-09-22 00:00:00
O000395,C0080,P0093,5,43136.08,processing,2024-07-08 00:00:00
O000396,C0337,P0037,3,40196.16,processing,2024-05-21 00:00:00
O000397,C0247,P0004,2,709.0,returned,2024-12-30 00:00:00
O000398,C0115,P0067,1,16018.39,completed,2024-07-23 00:00:00
O000399,C0434,P0099,5,28775.64,processing,2024-07-29 00:00:00
O000400,C0056,P0048,5,19260.12,processing,2024-03-18 00:00:00
O000401,C0180,P0066,3,22788.13,completed,2024-04-11 00:00:00
O000402,C0433,P0066,5,24357.36,cancelled,2024-03-06 00:00:00
O000403,C0285,P0058,3,47999.06,cancelled,2024-04-28 00:00:00
O000404,C0189,P0063,2,20144.0,processing,2024-08-07 00:00:00
O000405,C0059,P0006,1,38589.85,returned,2024-01-20 00:00:00
O000406,C0391,P0038,1,15216.43,completed,2024-07-14 00:00:00
O000407,C0143,P0084,5,13005.59,processing,2024-07-25 00:00:00
O000408,C0294,P0025,5,31741.45,processing,2024-08-25 00:00:00
O000409,C0116,P0042,3,30220.44,returned,2024-11-05 00:00:00
O000410,C0414,P0066,2,40139.68,cancelled,2024-11-15 00:00:00
O000411,C0220,P0011,3,22567.47,cancelled,2024-09-27 00:00:00
O000412,C0433,P0013,4,18702.98,cancelled,2024-07-27 00:00:00
O000413,C0288,P0022,5,23729.01,returned,2024-05-25 00:00:00
O000414,C0499,P0099,1,16818.67,processing,2024-10-26 00:00:00
O000415,C0393,P0069,1,26796.71,cancelled,2024-02-07 00:00:00
O000416,C0420,P0069,3,18305.6,cancelled,2024-03-07 00:00:00
O000417,C0319,P0001,3,39295.19,returned,2024-07-09 00:00:00
O000418,C0315,P0081,5,49037.65,completed,2024-10-24 00:00:00
O000419,C0346,P0009,3,26631.41,processing,2024-06-07 00:00:00
O000420,C0330,P0027,1,19234.24,completed,2024-10-17 00:00:00
O000421,C0286,P0086,1,33767.47,completed,2024-09-05 00:00:00
O000422,C0014,P0081,1,7603.32,returned,2024-12-07 00:00:00
O000423,C0312,P0100,4,16921.07,cancelled,2024-03-30 00:00:00
O000424,C0476,P0028,3,46714.44,processing,2024-03-10 00:00:00
O000425,C0337,P0088,5,29547.64,cancelled,2024-01-26 00:00:00
O000426,C0425,P0055,1,9959.89,completed,2024-05-11 00:00:00
O000427,C0356,P0014,4,40659.47,cancelled,2024-04-05 00:00:00
O000428,C0137,P0027,3,36407.68,processing,2024-11-05 00:00:00
O000429,C0015,P0069,2,22802.97,completed,2024-09-25 00:00:00
O000430,C0093,P0090,5,2521.33,processing,2024-07-17 00:00:00
O000431,C0140,P0095,5,14156.53,cancelled,2024-04-04 00:00:00
O000432,C0360,P0100,5,6164.42,completed,2024-03-25 00:00:00
O000433,C0391,P0056,5,24531.11,completed,2024-07-29 00:00:00
O000434,C0159,P0083,2,18417.5,processing,2024-10-15 00:00:00
O000435,C0472,P0010,3,44468.38,completed,2024-11-13 00:00:00
O000436,C0174,P0096,3,34349.74,cancelled,2024-03-06 00:00:00
O000437,C0180,P0088,3,12690.11,completed,2024-01-06 00:00:00
O000438,C0004,P0020,5,16938.34,returned,2024-07-15 00:00:00
O000439,C0093,P0004,2,14876.61,completed,2024-08-01 00:00:00
O000440,C0446,P0059,4,40975.55,completed,2024-07-22 00:00:00
O000441,C0074,P0092,5,27182.15,cancelled,2024-02-07 00:00:00
O000442,C0290,P0043,2,9017.54,returned,2024-08-20 00:00:00
O000443,C0337,P0005,1,17907.58,processing,2024-10-18 00:00:00
O000444,C0206,P0012,3,973.2,cancelled,2024-10-25 00:00:00
O000445,C0036,P0010,5,16298.16,completed,2024-07-27 00:00:00
O000446,C0073,P0007,5,31834.54,completed,2024-03-31 00:00:00
O000447,C0380,P0023,2,29828.37,processing,2024-04-06 00:00:00
O000448,C0325,P0033,3,17925.5,completed,2024-06-25 00:00:00
O000449,C0498,P0072,4,1925.96,returned,2024-07-12 00:00:00
O000450,C0016,P0010,1,36959.15,completed,2024-11-08 00:00:00
O000451,C0047,P0074,2,12505.47,completed,2024-10-29 00:00:00
O000452,C0383,P0030,4,4292.94,processing,2024-11-03 00:00:00
O000453,C0272,P0034,4,4818.17,returned,2024-12-02 00:00:00
O000454,C0111,P0053,1,36365.69,returned,2024-03-20 00:00:00
O000455,C0193,P0050,1,31681.71,cancelled,2024-10-28 00:00:00
O000456,C0215,P0058,1,21610.92,cancelled,2024-11-04 00:00:00
O000457,C0233,P0081,4,13806.34,completed,2024-10-07 00:00:00
O000458,C0175,P0052,2,48594.45,processing,2024-05-06 00:00:00
O000459,C0081,P0056,4,34479.7,returned,2024-04-20 00:00:00
O000460,C0190,P0041,2,12279.63,cancelled,2024-06-13 00:00:00
O000461,C0160,P0003,4,41295.01,processing,2024-10-10 00:00:00
O000462,C0370,P0050,1,41761.4,returned,2024-09-01 00:00:00
O000463,C0167,P0087,3,36660.12,processing,2024-07-23 00:00:00
O000464,C0398,P0016,5,26224.58,completed,2024-10-11 00:00:00
O000465,C0483,P0069,4,22974.14,cancelled,2024-09-20 00:00:00
O000466,C0291,P0001,5,3918.15,completed,2024-08-25 00:00:00
O000467,C0306,P0083,5,18701.49,completed,2024-12-29 00:00:00
O000468,C0044,P0093,5,7421.85,returned,2024-09-10 00:00:00
O000469,C0453,P0080,4,48843.48,completed,2024-08-18 00:00:00
O000470,C0027,P0009,3,31925.94,processing,2024-11-08 00:00:00
O000471,C0080,P0097,5,44112.64,processing,2024-04-05 00:00:00
O000472,C0081,P0096,4,19156.46,returned,2024-07-09 00:00:00
O000473,C0387,P0075,4,49014.3,processing,2024-08-10 00:00:00
O000474,C0317,P0006,4,4029.37,completed,2024-01-07 00:00:00
O000475,C0026,P0090,4,46378.28,cancelled,2024-06-03 00:00:00
O000476,C0346,P0010,4,37487.42,cancelled,2024-03-03 00:00:00
O000477,C0042,P0046,2,21183.24,processing,2024-05-06 00:00:00
O000478,C0140,P0065,2,1215.94,completed,2024-05-10 00:00:00
O000479,C0227,P0014,5,47521.91,returned,2024-09-25 00:00:00
O000480,C0339,P0038,2,12916.21,processing,2024-03-29 00:00:00
O000481,C0218,P0088,4,32678.48,completed,2024-01-26 00:00:00
O000482,C0249,P0039,4,44156.98,completed,2024-09-24 00:00:00
O000483,C0311,P0078,2,41857.98,cancelled,2024-05-08 00:00:00
O000484,C0227,P0012,5,21727.42,processing,2024-11-07 00:00:00
O000485,C0213,P0037,5,5908.63,returned,2024-05-06 00:00:00
O000486,C0140,P0098,1,9662.02,cancelled,2024-02-18 00:00:00
O000487,C0111,P0057,2,13121.69,processing,2024-06-16 00:00:00
O000488,C0387,P0049,4,15228.75,cancelled,2024-04-12 00:00:00
O000489,C0263,P0051,4,25749.57,processing,2024-11-04 00:00:00
O000490,C0059,P0085,1,42725.76,processing,2024-09-27 00:00:00
O000491,C0177,P0004,2,12262.24,processing,2024-04-07 00:00:00
O000492,C0221,P0061,5,39966.81,completed,2024-11-02 00:00:00
O000493,C0057,P0021,3,18773.4,returned,2024-02-13 00:00:00
O000494,C0146,P0069,1,23697.63,completed,2024-03-20 00:00:00
O000495,C0348,P0029,5,38058.88,returned,2024-03-05 00:00:00
O000496,C0348,P0018,4,21902.59,cancelled,2024-07-25 00:00:00
O000497,C0304,P0096,1,37367.8,completed,2024-01-06 00:00:00
O000498,C0250,P0051,1,38936.62,returned,2024-01-16 00:00:00
O000499,C0270,P0070,3,13914.01,completed,2024-01-03 00:00:00
O000500,C0342,P0038,5,33603.84,processing,2024-02-04 00:00:00
O000501,C0158,P0082,3,30269.67,completed,2024-05-28 00:00:00
O000502,C0024,P0019,1,45495.35,returned,2024-06-01 00:00:00
O000503,C0113,P0039,5,33941.59,processing,2024-01-26 00:00:00
O000504,C0203,P0087,2,13705.7,completed,2024-11-30 00:00:00
O000505,C0307,P0094,1,20417.42,processing,2024-12-03 00:00:00
O000506,C0029,P0083,3,1033.08,cancelled,2024-12-23 00:00:00
O000507,C0004,P0048,3,20773.81,cancelled,2024-08-26 00:00:00
O000508,C0105,P0002,3,6574.37,processing,2024-07-23 00:00:00
O000509,C0155,P0071,3,13424.96,returned,2024-03-16 00:00:00
O000510,C0485,P0072,3,29993.06,cancelled,2024-11-11 00:00:00
O000511,C0109,P0019,4,48796.29,returned,2024-02-04 00:00:00
O000512,C0393,P0016,1,15975.15,processing,2024-06-05 00:00:00
O000513,C0071,P0006,2,11143.05,returned,2024-11-29 00:00:00
O000514,C0392,P0001,2,1000.84,completed,2024-12-04 00:00:00
O000515,C0131,P0074,5,16296.98,processing,2024-04-26 00:00:00
O000516,C0149,P0077,4,3278.75,processing,2024-01-18 00:00:00
O000517,C0168,P0051,1,14461.78,cancelled,2024-05-25 00:00:00
O000518,C0062,P0069,3,35629.48,returned,2024-10-15 00:00:00
O000519,C0004,P0071,3,41365.05,completed,2024-02-06 00:00:00
O000520,C0255,P0011,2,29435.92,processing,2024-04-21 00:00:00
O000521,C0383,P0040,2,31774.16,returned,2024-06-02 00:00:00
O000522,C0221,P0027,4,16503.73,processing,2024-03-01 00:00:00
O000523,C0090,P0096,1,19512.07,processing,2024-01-09 00:00:00
O000524,C0067,P0095,1,46499.65,cancelled,2024-04-14 00:00:00
O000525,C0195,P0093,5,726.1,returned,2024-09-21 00:00:00
O000526,C0273,P0045,3,17094.74,processing,2024-10-21 00:00:00
O000527,C0361,P0028,1,17382.68,completed,2024-09-10 00:00:00
O000528,C0118,P0053,1,22273.71,returned,2024-06-13 00:00:00
O000529,C0257,P0083,4,23150.18,processing,2024-03-18 00:00:00
O000530,C0287,P0066,4,37153.3,returned,2024-11-21 00:00:00
O000531,C0427,P0019,5,10609.81,cancelled,2024-10-05 00:00:00
O000532,C0343,P0021,3,34915.5,completed,2024-08-28 00:00:00
O000533,C0413,P0024,5,33681.0,processing,2024-03-08 00:00:00
O000534,C0182,P0029,4,12858.06,completed,2024-01-17 00:00:00
O000535,C0037,P0079,3,1709.1,cancelled,2024-10-29 00:00:00
O000536,C0204,P0033,4,42628.35,returned,2024-11-09 00:00:00
O000537,C0442,P0025,4,48388.41,completed,2024-10-03 00:00:00
O000538,C0380,P0015,5,31605.06,processing,2024-08-10 00:00:00
O000539,C0022,P0024,2,28109.15,cancelled,2024-11-25 00:00:00
O000540,C0224,P0086,2,17329.43,cancelled,2024-06-16 00:00:00
O000541,C0010,P0073,5,10455.8,returned,2024-12-09 00:00:00
O000542,C0236,P0007,4,49243.94,cancelled,2024-07-15 00:00:00
O000543,C0472,P0097,4,18521.65,processing,2024-06-01 00:00:00
O000544,C0040,P0071,4,14660.97,returned,2024-03-22 00:00:00
O000545,C0442,P0060,2,15834.37,cancelled,2024-12-07 00:00:00
O000546,C0161,P0083,3,33756.62,completed,2024-12-23 00:00:00
O000547,C0295,P0071,1,1574.27,cancelled,2024-03-10 00:00:00
O000548,C0220,P0010,5,31279.65,returned,2024-05-31 00:00:00
O000549,C0294,P0038,5,8419.04,processing,2024-01-06 00:00:00
O000550,C0208,P0086,4,17645.16,cancelled,2024-06-17 00:00:00
O000551,C0364,P0009,4,21632.39,completed,2024-11-13 00:00:00
O000552,C0328,P0033,2,49790.71,processing,2024-12-29 00:00:00
O000553,C0214,P0013,4,1267.08,cancelled,2024-11-28 00:00:00
O000554,C0149,P0026,3,48669.52,returned,2024-03-18 00:00:00
O000555,C0059,P0093,5,27865.33,processing,2024-01-29 00:00:00
O000556,C0208,P0075,1,24587.77,processing,2024-09-22 00:00:00
O000557,C0011,P0063,4,11811.46,cancelled,2024-04-03 00:00:00
O000558,C0495,P0043,3,46065.7,processing,2024-04-29 00:00:00
O000559,C0167,P0046,1,6670.7,completed,2024-06-21 00:00:00
O000560,C0088,P0017,2,30394.37,processing,2024-04-28 00:00:00
O000561,C0411,P0086,1,42497.44,completed,2024-01-16 00:00:00
O000562,C0486,P0084,5,4938.29,completed,2024-10-18 00:00:00
O000563,C0317,P0031,3,10992.44,completed,2024-09-05 00:00:00
O000564,C0236,P0013,5,49606.33,returned,2024-08-06 00:00:00
O000565,C0426,P0037,1,28579.18,completed,2024-08-07 00:00:00
O000566,C0354,P0080,5,9012.26,cancelled,2024-11-07 00:00:00
O000567,C0471,P0009,1,8038.96,completed,2024-02-22 00:00:00
O000568,C0186,P0025,2,38897.48,cancelled,2024-11-14 00:00:00
O000569,C0046,P0041,5,36748.59,returned,2024-05-13 00:00:00
O000570,C0224,P0063,5,20114.71,cancelled,2024-10-13 00:00:00
O000571,C0433,P0058,5,20483.96,cancelled,2024-11-13 00:00:00
O000572,C0055,P0043,1,37587.92,processing,2024-07-24 00:00:00
O000573,C0125,P0079,5,20966.18,completed,2024-03-05 00:00:00
O000574,C0224,P0085,5,30001.5,cancelled,2024-10-18 00:00:00
O000575,C0302,P0040,2,16037.23,cancelled,2024-10-06 00:00:00
O000576,C0206,P0089,4,18221.42,processing,2024-01-18 00:00:00
O000577,C0269,P0075,5,5370.37,processing,2024-11-28 00:00:00
O000578,C0041,P0020,1,44248.42,completed,2024-07-08 00:00:00
O000579,C0203,P0073,1,48014.95,returned,2024-07-24 00:00:00
O000580,C0446,P0073,5,38110.48,cancelled,2024-09-30 00:00:00
O000581,C0159,P0047,2,15955.98,cancelled,2024-03-08 00:00:00
O000582,C0382,P0041,1,26826.79,completed,2024-01-03 00:00:00
O000583,C0174,P0055,3,19668.45,returned,2024-02-13 00:00:00
O000584,C0114,P0022,2,42965.92,returned,2024-08-30 00:00:00
O000585,C0171,P0001,2,24791.18,completed,2024-12-03 00:00:00
O000586,C0399,P0041,5,23248.31,processing,2024-07-05 00:00:00
O000587,C0087,P0032,4,41323.31,returned,2024-05-05 00:00:00
O000588,C0040,P0029,1,22526.85,completed,2024-11-17 00:00:00
O000589,C0262,P0092,5,46202.14,cancelled,2024-01-02 00:00:00
O000590,C0325,P0095,5,8962.57,returned,2024-08-17 00:00:00
O000591,C0059,P0083,3,14490.55,returned,2024-11-11 00:00:00
O000592,C0272,P0056,4,26679.02,returned,2024-07-28 00:00:00
O000593,C0262,P0036,5,16768.34,processing,2024-07-28 00:00:00
O000594,C0100,P0047,1,23253.67,cancelled,2024-02-21 00:00:00
O000595,C0464,P0018,4,8695.31,returned,2024-09-26 00:00:00
O000596,C0398,P0087,1,45372.32,completed,2024-08-08 00:00:00
O000597,C0179,P0094,3,19228.34,completed,2024-10-19 00:00:00
O000598,C0180,P0043,4,32688.9,processing,2024-06-19 00:00:00
O000599,C0373,P0062,2,48713.94,returned,2024-09-02 00:00:00
O000600,C0491,P0060,4,20572.66,completed,2024-03-19 00:00:00
O000601,C0420,P0058,1,31856.2,cancelled,2024-11-29 00:00:00
O000602,C0331,P0046,5,30980.91,returned,2024-11-24 00:00:00
O000603,C0418,P0100,3,7013.74,returned,2024-05-28 00:00:00
O000604,C0076,P0040,4,31033.02,completed,2024-01-04 00:00:00
O000605,C0121,P0063,3,49944.6,processing,2024-06-07 00:00:00
O000606,C0053,P0071,1,30017.45,processing,2024-05-06 00:00:00
O000607,C0075,P0014,1,36633.18,completed,2024-06-06 00:00:00
O000608,C0132,P0023,1,47278.9,processing,2024-09-08 00:00:00
O000609,C0102,P0083,5,16317.51,processing,2024-05-11 00:00:00
O000610,C0089,P0078,2,12571.04,completed,2024-03-02 00:00:00
O000611,C0309,P0011,3,28507.38,cancelled,2024-12-29 00:00:00
O000612,C0079,P0036,2,23647.49,returned,2024-03-24 00:00:00
O000613,C0390,P0018,2,4638.23,completed,2024-06-11 00:00:00
O000614,C0389,P0069,3,18576.77,completed,2024-04-25 00:00:00
O000615,C0336,P0026,1,37172.97,processing,2024-02-07 00:00:00
O000616,C0039,P0034,2,44186.27,processing,2024-12-02 00:00:00
O000617,C0091,P0094,3,32739.39,cancelled,2024-04-09 00:00:00
O000618,C0488,P0081,4,27646.66,completed,2024-09-03 00:00:00
O000619,C0396,P0010,2,43184.57,returned,2024-12-04 00:00:00
O000620,C0322,P0094,1,42529.42,completed,2024-11-12 00:00:00
O000621,C0253,P0010,5,8151.83,processing,2024-06-10 00:00:00
O000622,C0238,P0003,3,18515.31,returned,2024-07-26 00:00:00
O000623,C0387,P0065,2,43744.04,processing,2024-02-19 00:00:00
O000624,C0289,P0081,1,8842.03,completed,2024-01-07 00:00:00
O000625,C0390,P0004,1,46862.33,cancelled,2024-01-27 00:00:00
O000626,C0297,P0075,3,46076.15,returned,2024-09-11 00:00:00
O000627,C0230,P0075,4,16202.94,cancelled,2024-09-07 00:00:00
O000628,C0349,P0052,1,14718.8,processing,2024-09-10 00:00:00
O000629,C0474,P0099,3,44731.84,processing,2024-04-10 00:00:00
O000630,C0452,P0076,2,10428.66,returned,2024-11-24 00:00:00
O000631,C0290,P0028,4,23111.86,processing,2024-03-27 00:00:00
O000632,C0330,P0005,3,12326.84,cancelled,2024-02-07 00:00:00
O000633,C0326,P0071,3,30201.12,processing,2024-09-11 00:00:00
O000634,C0320,P0034,4,49485.7,processing,2024-06-28 00:00:00
O000635,C0166,P0070,1,39857.0,returned,2024-02-01 00:00:00
O000636,C0443,P0070,1,48641.98,processing,2024-04-25 00:00:00
O000637,C0498,P0061,2,25059.73,returned,2024-08-02 00:00:00
O000638,C0322,P0084,2,5645.75,completed,2024-02-14 00:00:00
O000639,C0162,P0100,5,30238.94,returned,2024-10-21 00:00:00
O000640,C0078,P0020,5,16628.84,returned,2024-12-05 00:00:00
O000641,C0226,P0047,2,46014.78,returned,2024-04-01 00:00:00
O000642,C0035,P0051,4,8046.4,returned,2024-01-24 00:00:00
O000643,C0241,P0029,5,23163.39,completed,2024-03-16 00:00:00
O000644,C0227,P0099,5,48126.45,completed,2024-12-21 00:00:00
O000645,C0324,P0076,4,442.48,completed,2024-06-19 00:00:00
O000646,C0156,P0094,1,1711.9,cancelled,2024-11-14 00:00:00
O000647,C0408,P0038,3,33874.93,cancelled,2024-10-25 00:00:00
O000648,C0141,P0018,1,43365.43,completed,2024-11-01 00:00:00
O000649,C0303,P0060,3,49776.17,processing,2024-02-06 00:00:00
O000650,C0029,P0065,4,43121.23,returned,2024-10-29 00:00:00
O000651,C0181,P0066,5,3610.24,cancelled,2024-04-11 00:00:00
O000652,C0260,P0012,4,20911.77,processing,2024-09-21 00:00:00
O000653,C0038,P0051,1,13074.46,completed,2024-09-04 00:00:00
O000654,C0159,P0047,4,35826.23,returned,2024-04-09 00:00:00
O000655,C0237,P0065,1,6136.0,completed,2024-04-17 00:00:00
O000656,C0232,P0002,4,38851.17,completed,2024-08-23 00:00:00
O000657,C0020,P0085,2,32388.76,processing,2024-01-21 00:00:00
O000658,C0030,P0031,1,26754.12,completed,2024-04-07 00:00:00
O000659,C0189,P0079,3,1282.63,processing,2024-06-01 00:00:00
O000660,C0426,P0088,5,24091.3,completed,2024-04-04 00:00:00
O000661,C0147,P0022,5,36327.98,cancelled,2024-05-30 00:00:00
O000662,C0040,P0097,1,14717.86,processing,2024-06-07 00:00:00
O000663,C0331,P0066,2,19979.0,cancelled,2024-05-20 00:00:00
O000664,C0443,P0018,5,41132.56,processing,2024-08-17 00:00:00
O000665,C0438,P0058,2,38460.2,returned,2024-05-26 00:00:00
O000666,C0047,P0021,3,18231.33,cancelled,2024-10-08 00:00:00
O000667,C0315,P0023,5,35858.57,processing,2024-11-07 00:00:00
O000668,C0305,P0073,4,25625.83,cancelled,2024-01-01 00:00:00
O000669,C0260,P0073,4,32515.53,completed,2024-05-18 00:00:00
O000670,C0197,P0085,1,21485.57,returned,2024-09-09 00:00:00
O000671,C0237,P0019,5,6289.44,returned,2024-08-08 00:00:00
O000672,C0298,P0095,2,7383.59,returned,2024-01-14 00:00:00
O000673,C0284,P0094,2,13197.71,completed,2024-08-15 00:00:00
O000674,C0489,P0062,3,41277.91,processing,2024-09-30 00:00:00
O000675,C0406,P0046,5,37702.54,processing,2024-07-31 00:00:00
O000676,C0379,P0006,2,5677.01,completed,2024-03-06 00:00:00
O000677,C0459,P0029,2,8529.78,completed,2024-04-25 00:00:00
O000678,C0022,P0098,5,20702.36,completed,2024-06-10 00:00:00
O000679,C0231,P0063,4,17056.75,returned,2024-02-03 00:00:00
O000680,C0466,P0030,5,45656.43,cancelled,2024-01-03 00:00:00
O000681,C0415,P0009,4,39797.1,returned,2024-12-20 00:00:00
O000682,C0293,P0034,1,10582.24,returned,2024-08-28 00:00:00
O000683,C0334,P0048,1,4945.57,cancelled,2024-07-30 00:00:00
O000684,C0097,P0030,4,32136.58,completed,2024-06-13 00:00:00
O000685,C0165,P0006,5,3795.07,returned,2024-02-09 00:00:00
O000686,C0310,P0086,3,44968.85,processing,2024-11-07 00:00:00
O000687,C0244,P0027,2,24628.69,processing,2024-02-06 00:00:00
O000688,C0257,P0067,1,12310.95,returned,2024-08-29 00:00:00
O000689,C0078,P0047,1,13072.98,processing,2024-11-18 00:00:00
O000690,C0491,P0050,4,14834.07,processing,2024-01-18 00:00:00
O000691,C0032,P0061,3,22288.14,processing,2024-12-18 00:00:00
O000692,C0231,P0059,5,39388.96,processing,2024-10-12 00:00:00
O000693,C0053,P0006,3,35007.13,completed,2024-07-01 00:00:00
O000694,C0416,P0006,4,28453.74,returned,2024-02-15 00:00:00
O000695,C0461,P0084,3,29760.96,processing,2024-09-04 00:00:00
O000696,C0429,P0042,2,38089.0,returned,2024-12-21 00:00:00
O000697,C0176,P0014,5,7485.4,cancelled,2024-05-02 00:00:00
O000698,C0366,P0091,5,14491.68,completed,2024-12-02 00:00:00
O000699,C0044,P0067,3,11127.97,returned,2024-03-26 00:00:00
O000700,C0259,P0082,1,18604.47,returned,2024-10-02 00:00:00
O000701,C0331,P0036,2,18198.94,processing,2024-10-30 00:00:00
O000702,C0089,P0095,5,14630.79,returned,2024-06-26 00:00:00
O000703,C0021,P0034,5,47244.12,processing,2024-02-10 00:00:00
O000704,C0127,P0075,1,7998.29,processing,2024-05-17 00:00:00
O000705,C0363,P0070,3,31730.34,returned,2024-06-29 00:00:00
O000706,C0225,P0073,1,23815.71,completed,2024-07-15 00:00:00
O000707,C0225,P0023,4,22048.13,processing,2024-04-08 00:00:00
O000708,C0269,P0049,1,14813.49,returned,2024-05-10 00:00:00
O000709,C0268,P0084,2,37211.28,returned,2024-01-19 00:00:00
O000710,C0313,P0049,5,34783.62,cancelled,2024-11-05 00:00:00
O000711,C0082,P0047,3,7410.65,cancelled,2024-02-07 00:00:00
O000712,C0187,P0076,4,14686.41,completed,2024-10-12 00:00:00
O000713,C0191,P0084,2,19271.91,processing,2024-06-30 00:00:00
O000714,C0470,P0010,5,31873.44,cancelled,2024-09-17 00:00:00
O000715,C0145,P0067,5,1496.43,cancelled,2024-01-01 00:00:00
O000716,C0199,P0033,3,10660.94,returned,2024-06-25 00:00:00
O000717,C0210,P0049,3,15216.53,returned,2024-06-26 00:00:00
O000718,C0397,P0029,3,29252.32,processing,2024-10-05 00:00:00
O000719,C0174,P0067,4,13044.12,processing,2024-02-10 00:00:00
O000720,C0348,P0052,3,36083.85,cancelled,2024-02-18 00:00:00
O000721,C0307,P0046,2,37297.32,cancelled,2024-06-13 00:00:00
O000722,C0027,P0045,3,49805.26,processing,2024-08-19 00:00:00
O000723,C0405,P0063,3,20350.65,returned,2024-05-13 00:00:00
O000724,C0324,P0062,2,30960.15,returned,2024-05-18 00:00:00
O000725,C0332,P0078,4,8602.47,completed,2024-11-13 00:00:00
O000726,C0172,P0001,5,17275.26,completed,2024-07-19 00:00:00
O000727,C0034,P0065,3,7877.26,processing,2024-12-08 00:00:00
O000728,C0169,P0018,1,42644.26,returned,2024-07-06 00:00:00
O000729,C0049,P0057,2,15782.38,returned,2024-05-07 00:00:00
O000730,C0286,P0022,1,18779.69,cancelled,2024-11-04 00:00:00
O000731,C0348,P0030,5,43282.89,completed,2024-12-07 00:00:00
O000732,C0198,P0010,4,24312.76,completed,2024-02-29 00:00:00
O000733,C0146,P0066,1,8538.13,processing,2024-07-22 00:00:00
O000734,C0130,P0083,1,26308.32,cancelled,2024-01-25 00:00:00
O000735,C0371,P0036,2,8850.83,cancelled,2024-11-27 00:00:00
O000736,C0437,P0028,4,44865.97,completed,2024-09-08 00:00:00
O000737,C0337,P0020,5,809.21,cancelled,2024-08-30 00:00:00
O000738,C0494,P0024,4,47351.72,cancelled,2024-01-02 00:00:00
O000739,C0465,P0021,4,17183.11,returned,2024-01-26 00:00:00
O000740,C0309,P0047,5,15533.48,cancelled,2024-05-25 00:00:00
